node_id,x_coord,y_coord
522,-109.7720695,34.3522815
523,-109.835155,34.355155
524,-109.8373752,34.3551674
525,-109.8483806,34.3552289
526,-109.8374046,34.3571461
527,-109.8213137,34.2999803
528,-109.8155623,34.300071
529,-109.8258083,34.3002692
530,-109.8253862,34.2907439
531,-109.813534,34.2955594
532,-109.8112547,34.2977516
533,-109.8484492,34.3050952
534,-109.8443207,34.3051216
535,-109.8443467,34.3123867
536,-109.8442032,34.312387
537,-109.8446315,34.3155398
538,-109.8394075,34.3159733
539,-109.8308246,34.3160135
540,-109.8114211,34.2952193
541,-109.7997146,34.2965877
542,-109.7435873,34.343036
543,-109.8195556,34.3195806
544,-109.8133264,34.3268008
545,-109.8220614,34.3268453
546,-109.7640123,34.330341
547,-109.8247513,34.330424
548,-109.8309604,34.3305261
549,-109.7607122,34.3320492
550,-109.7575145,34.3338196
551,-109.8340658,34.3378513
552,-109.8441425,34.3407006
553,-109.7718459,34.3413174
554,-109.7798124,34.3413297
555,-109.7610574,34.3413501
556,-109.7648367,34.3413375
557,-109.8089201,34.2995619
558,-109.8088937,34.3089916
559,-109.7935161,34.3174103
560,-109.7869089,34.3195111
561,-109.7799209,34.32126
562,-109.7945138,34.3303641
563,-109.793325,34.3394186
564,-109.7929657,34.3431147
565,-109.7649915,34.3504893
566,-109.7636593,34.3522924
567,-109.7675277,34.3522957
568,-109.7778116,34.2904184
569,-109.7800058,34.2904295
570,-109.7829042,34.2904442
571,-109.7850365,34.290457
572,-109.7894663,34.2905002
573,-109.7960574,34.2905593
574,-109.7978358,34.2905799
575,-109.80051,34.2910243
576,-109.8068652,34.2913879
577,-109.7800059,34.2917693
578,-109.8012664,34.2920053
579,-109.7960679,34.2922737
580,-109.8048127,34.2923585
581,-109.7805175,34.2923698
582,-109.7793201,34.2939804
583,-109.7804664,34.2939882
584,-109.7828788,34.2940047
585,-109.7960274,34.295048
586,-109.79993,34.2952637
587,-109.7850147,34.2968588
588,-109.7939047,34.2984724
589,-109.7826553,34.3003614
590,-109.7859829,34.3003913
591,-109.7851384,34.3031362
592,-109.7789123,34.3054654
593,-109.8142834,34.2773778
594,-109.812976,34.2778157
595,-109.8129906,34.2783357
596,-109.8142789,34.2784271
597,-109.8117563,34.2792611
598,-109.8142512,34.2798439
599,-109.8129966,34.2798617
600,-109.7651965,34.304897
601,-109.7673794,34.3049068
602,-109.7698907,34.3120214
603,-109.8171773,34.2722546
604,-109.8003801,34.2727016
605,-109.8045963,34.2764287
606,-109.8072235,34.276444
607,-109.8088971,34.2764538
608,-109.8045447,34.2790663
609,-109.8004062,34.2791247
610,-109.8088593,34.2808015
611,-109.8088226,34.2816551
612,-109.750524,34.3473356
613,-109.7490702,34.3571234
614,-109.7594108,34.301146
