node_id,x_coord,y_coord
969,-111.9142412,33.4257979
970,-111.9144264,33.4258001
971,-111.9147248,33.4258067
972,-111.9144351,33.4259665
973,-111.9147233,33.42599
974,-111.9144351,33.4260793
975,-111.9140765,33.4260835
976,-111.9082205,33.4219911
977,-111.9090248,33.4212419
978,-111.9091782,33.4211714
979,-111.9091721,33.4208613
980,-111.9186432,33.4088798
981,-111.9429229,33.4196094
982,-111.9423658,33.4196106
983,-111.936617,33.4190938
984,-111.9259635,33.4297891
985,-111.9165151,33.4161595
986,-111.9165031,33.4169307
987,-111.9147537,33.4157305
988,-111.9164439,33.4157358
989,-111.938161,33.4254954
990,-111.921832,33.4205345
991,-111.9226408,33.4206959
992,-111.9218866,33.4220175
993,-111.922644,33.4220242
994,-111.923216,33.4220268
995,-111.9245967,33.4220289
996,-111.9245475,33.4236878
997,-111.9457619,33.4234683
998,-111.9464744,33.4234744
999,-111.9457738,33.4249026
1000,-111.9296758,33.4097376
1001,-111.9296867,33.4101052
1002,-111.9265562,33.4101201
1003,-111.9296969,33.4104461
1004,-111.9381294,33.4205154
1005,-111.9191579,33.4146605
1006,-111.9375374,33.4306151
1007,-111.9091135,33.4148353
1008,-111.9133844,33.4148388
1009,-111.9136482,33.414836
1010,-111.9136957,33.414677
1011,-111.9171135,33.4140613
1012,-111.9142615,33.4140599
1013,-111.9124638,33.4140556
1014,-111.9107672,33.4147008
1015,-111.9176669,33.4140599
1016,-111.934164,33.4183929
1017,-111.9435652,33.4189718
1018,-111.933948,33.4209037
1019,-111.9225972,33.4232139
1020,-111.9201081,33.4223453
1021,-111.9085325,33.4302316
1022,-111.9083664,33.4300633
1023,-111.9086057,33.4303702
1024,-111.9087876,33.4300947
1025,-111.9081783,33.4302418
1026,-111.9083803,33.4302316
1027,-111.9091581,33.4303466
1028,-111.9085612,33.4300585
1029,-111.9083763,33.4301838
1030,-111.9086022,33.4319568
1031,-111.9092302,33.4293838
1032,-111.9094114,33.4319241
1033,-111.9090641,33.4319185
1034,-111.9349119,33.4089659
1035,-111.9283787,33.4093906
1036,-111.9305891,33.4093374
1037,-111.9262916,33.4107968
1038,-111.9350228,33.4107541
1039,-111.9354981,33.4095498
1040,-111.9346152,33.4096628
1041,-111.934915,33.4093789
1042,-111.9348914,33.4096614
1043,-111.9349415,33.409658
1044,-111.9352728,33.4095791
1045,-111.9349406,33.4096046
1046,-111.9348907,33.4096079
1047,-111.9359689,33.409021
1048,-111.9380998,33.409043
1049,-111.9386319,33.409071
1050,-111.9391792,33.4091143
1051,-111.9360637,33.4099438
1052,-111.9349327,33.4129448
1053,-111.9399239,33.411432
1054,-111.9397375,33.4128425
1055,-111.9365803,33.4129111
1056,-111.934931,33.4110677
1057,-111.9379608,33.4128944
1058,-111.9391606,33.4145063
1059,-111.9398073,33.4114264
1060,-111.9398827,33.4125946
1061,-111.9397885,33.4106036
1062,-111.939166,33.4147167
1063,-111.9395484,33.4129164
1064,-111.9399036,33.4106076
1065,-111.9396664,33.4111275
1066,-111.926224,33.4244218
1067,-111.926382,33.4244228
1068,-111.926132,33.4245014
1069,-111.926471,33.424506
1070,-111.9448136,33.4160691
1071,-111.9448138,33.4168241
1072,-111.944814,33.4173079
1073,-111.9457653,33.4173081
1074,-111.9448141,33.4177868
1075,-111.9457666,33.4182435
1076,-111.9437063,33.4189336
1078,-111.931371,33.4288371
1079,-111.9430423,33.429831
1080,-111.9405747,33.431551
1081,-111.9467558,33.431063
1082,-111.9398834,33.4126638
1083,-111.9399016,33.4142825
1084,-111.939969,33.4151097
1085,-111.9186464,33.4146574
1086,-111.9133779,33.4146776
1087,-111.9105903,33.4147002
1088,-111.9212488,33.4147092
1089,-111.9189923,33.4148614
1090,-111.9370216,33.4146084
1091,-111.9335205,33.4146455
1092,-111.9314439,33.4146642
1093,-111.926748,33.414692
1094,-111.9361331,33.4147441
1095,-111.9342173,33.4147571
1096,-111.9322177,33.4147716
1097,-111.9300149,33.4147941
1098,-111.9258763,33.414841
1099,-111.9400269,33.417428
1100,-111.9398502,33.4186881
1101,-111.9398505,33.4187373
1102,-111.9398606,33.4193366
1103,-111.9400338,33.4194368
1104,-111.9398661,33.4195538
1105,-111.9398665,33.419777
1106,-111.9398722,33.4200156
1107,-111.9398812,33.4202361
1108,-111.939894,33.4211696
1109,-111.9398957,33.4212893
1110,-111.9400741,33.4225274
1111,-111.9400646,33.4234469
1112,-111.9399588,33.4240116
1113,-111.9400789,33.424691
1114,-111.939958,33.4251292
1115,-111.9400785,33.4260353
1116,-111.939954,33.422988
1117,-111.9399637,33.426342
1118,-111.939964,33.4270359
1119,-111.9400691,33.4277606
1120,-111.9399618,33.4281865
1121,-111.9399616,33.4284311
1122,-111.9399996,33.4286739
1123,-111.9399832,33.4290713
1124,-111.9399845,33.4292269
1125,-111.9468317,33.4218987
1126,-111.9439222,33.4218959
1127,-111.9446584,33.4218949
1128,-111.9453183,33.421897
1129,-111.9428734,33.4219273
1130,-111.9417462,33.4219298
1131,-111.9407478,33.4219322
1132,-111.9407002,33.4219284
1133,-111.9390184,33.4219833
1134,-111.9100774,33.421985
1135,-111.9102088,33.4219858
1136,-111.9273877,33.4220144
1137,-111.9295985,33.4220148
1138,-111.9171959,33.4220165
1139,-111.9285987,33.4220169
1140,-111.9271825,33.4220171
1141,-111.9181401,33.4220184
1142,-111.9254096,33.4220303
1143,-111.9401286,33.4302061
1144,-111.9272141,33.4288263
1145,-111.9253831,33.4288338
1146,-111.9284571,33.4288722
1147,-111.9279262,33.428948
1148,-111.9300918,33.4286969
1149,-111.9332589,33.42946
1150,-111.9333493,33.4294743
1151,-111.9391344,33.4297661
1152,-111.9345889,33.429813
1153,-111.9346717,33.4298726
1154,-111.9368145,33.4306868
1155,-111.9406832,33.4295107
1156,-111.9420775,33.4295382
1157,-111.9417837,33.4295365
1158,-111.9431442,33.4297815
1159,-111.9433431,33.4307227
1160,-111.9433707,33.4312259
1161,-111.9099576,33.4290973
1162,-111.9097142,33.429122
1163,-111.9186041,33.4292126
1164,-111.9217497,33.4292597
1165,-111.917438,33.4293305
1166,-111.9083245,33.4293683
1167,-111.9262948,33.4140912
1168,-111.9091162,33.4141228
1169,-111.9167018,33.4148707
1170,-111.9091146,33.415374
1171,-111.9262936,33.4155005
1172,-111.9263007,33.4163769
1173,-111.909107,33.4172087
1174,-111.9263004,33.4173778
1175,-111.9263,33.4175412
1176,-111.9091035,33.4177774
1177,-111.9262955,33.4184244
1178,-111.9262944,33.4185822
1179,-111.926299,33.4195429
1180,-111.9263916,33.4208903
1181,-111.9262395,33.4214276
1182,-111.9090227,33.421459
1183,-111.9264012,33.4227473
1184,-111.9090865,33.422857
1185,-111.9262248,33.4242002
1186,-111.926379,33.4250061
1187,-111.9090695,33.4285518
1188,-111.9262931,33.4294787
1189,-111.9091495,33.430223
1190,-111.9262882,33.4105131
1191,-111.9262942,33.4124964
1192,-111.9262984,33.4131293
1193,-111.9263476,33.420227
1194,-111.9177094,33.4195955
1195,-111.9147809,33.4203734
1196,-111.9397155,33.4203437
1197,-111.9397113,33.4201764
1198,-111.9388999,33.4205078
1199,-111.938571,33.4205111
1200,-111.9384389,33.4205124
1201,-111.9397193,33.4204945
1202,-111.9338482,33.4096841
1203,-111.9348527,33.4108909
1204,-111.9337691,33.4104555
1205,-111.9337912,33.4105601
1206,-111.9337646,33.4101163
1207,-111.9344061,33.4100972
1208,-111.9347779,33.4100911
1209,-111.9344132,33.4102291
1210,-111.9348339,33.4097082
1211,-111.9303102,33.4231118
1212,-111.9302883,33.42317
1213,-111.9302716,33.4232089
1214,-111.9305147,33.4232427
1215,-111.932072,33.4240375
1216,-111.9320416,33.4240656
1217,-111.9319949,33.4241089
1218,-111.9321078,33.4240044
1219,-111.9277064,33.4186462
1220,-111.9277261,33.4183692
1221,-111.9262981,33.4180334
1222,-111.926625,33.4179311
1223,-111.9266269,33.4178217
1224,-111.9243613,33.4184039
1225,-111.9341592,33.4196013
1226,-111.9347904,33.4202875
1227,-111.9357401,33.4202904
1228,-111.9291449,33.4159476
1229,-111.9291473,33.4148012
1230,-111.9291456,33.4146674
1231,-111.9291393,33.4139557
1232,-111.9264471,33.4129493
1233,-111.93269,33.4173629
1234,-111.9313904,33.4174105
1235,-111.9301745,33.4173982
1236,-111.9313989,33.4183647
1237,-111.9300852,33.4166556
1238,-111.9400889,33.4092426
1239,-111.9402659,33.4092366
1240,-111.918938,33.4148597
1241,-111.9189486,33.415819
1242,-111.9177123,33.4158152
1245,-111.938213,33.4237066
1246,-111.9392432,33.4239639
1247,-111.9196227,33.416696
1248,-111.9206612,33.4167133
1249,-111.9207182,33.415294
1250,-111.9206595,33.4166121
1251,-111.9206399,33.4154221
1252,-111.9210249,33.4166207
1253,-111.9210239,33.4167206
1254,-111.9214585,33.416631
1255,-111.9214566,33.4167294
1256,-111.9127214,33.4216518
1257,-111.9127294,33.4219995
1258,-111.9127934,33.4219998
1259,-111.912818,33.4216494
1260,-111.9127492,33.4214998
1261,-111.9127209,33.4215082
1262,-111.9088398,33.420858
1263,-111.9273686,33.4148082
1264,-111.9245817,33.4147173
1265,-111.9240547,33.4148207
1266,-111.9246025,33.4148259
1267,-111.9460941,33.4219461
1268,-111.9414688,33.4238299
1269,-111.9418695,33.423497
1270,-111.9438746,33.424324
1271,-111.9438745,33.4236406
1272,-111.9438748,33.4244684
1273,-111.9442932,33.4248846
1274,-111.9263688,33.4275117
1275,-111.9262149,33.4275095
1276,-111.927372,33.4146858
1277,-111.9465486,33.4218985
1278,-111.9433518,33.4260281
1279,-111.9430789,33.4272077
1280,-111.9425545,33.4279426
1281,-111.9381867,33.4300134
1282,-111.9305333,33.4289205
1283,-111.9224969,33.4147141
1285,-111.9448055,33.4291415
1286,-111.9176985,33.4151844
1287,-111.9177082,33.4200246
1288,-111.9177035,33.4216544
1289,-111.9176821,33.4222296
1290,-111.9176978,33.4092243
1291,-111.9423987,33.4224828
1292,-111.9433507,33.4249452
1293,-111.9349493,33.414314
1294,-111.9349498,33.4155051
1295,-111.9349506,33.4161111
1296,-111.921125,33.4154858
1297,-111.9254783,33.4195802
1298,-111.9305745,33.4152628
1299,-111.928844,33.4180457
1300,-111.9288801,33.4195869
1301,-111.9289065,33.4200493
1302,-111.9289618,33.4208697
1303,-111.9289364,33.4215873
1304,-111.9293204,33.422626
1305,-111.9295097,33.4227418
1306,-111.9290413,33.4223935
1307,-111.9291136,33.4224748
1308,-111.9339446,33.4251998
1309,-111.9358356,33.4255093
1310,-111.9382691,33.4149393
1311,-111.9399531,33.4174545
1312,-111.9366107,33.4146446
1313,-111.942677,33.4242646
1314,-111.9432183,33.4242317
1315,-111.9358451,33.4219117
1316,-111.9356492,33.4219101
1317,-111.9256121,33.4168174
1318,-111.925649,33.4171218
1319,-111.9263016,33.4171287
1320,-111.9256098,33.4170391
1321,-111.9260441,33.4171261
1322,-111.9262944,33.415557
1323,-111.9263002,33.416233
1324,-111.925537,33.416025
1325,-111.9258315,33.4161141
1326,-111.9261019,33.4162328
1327,-111.9250523,33.4202743
1328,-111.9250023,33.4196184
1329,-111.9252289,33.4202793
1330,-111.925414,33.419671
1331,-111.9248411,33.419488
1332,-111.9262994,33.4177845
1333,-111.9256679,33.4172357
1334,-111.92533,33.4168113
1335,-111.9253239,33.4177916
1336,-111.933449,33.4161212
1337,-111.9338439,33.4161174
1338,-111.9278399,33.4248549
1339,-111.9282518,33.4246943
1340,-111.9282607,33.4250285
1341,-111.9278425,33.4250356
1342,-111.9282474,33.4244664
1343,-111.9282662,33.4251912
1344,-111.9278467,33.4251994
1345,-111.928272,33.4253649
1346,-111.9278509,33.4253663
1347,-111.9255963,33.4236844
1348,-111.9245806,33.4225776
1349,-111.9255916,33.4235113
1350,-111.9245531,33.4235126
1351,-111.9255892,33.423204
1352,-111.924562,33.423208
1353,-111.9245746,33.4227795
1354,-111.9255963,33.422774
1355,-111.9255939,33.4229161
1356,-111.9245705,33.4229214
1357,-111.9255913,33.4230717
1358,-111.9245662,33.4230674
1359,-111.9254123,33.4235115
1360,-111.925409,33.4232047
1361,-111.9254107,33.4233584
1362,-111.9245575,33.423361
1363,-111.9230914,33.4238146
1364,-111.9230954,33.4240422
1365,-111.9245266,33.4238303
1366,-111.9227254,33.4238674
1367,-111.9227375,33.4240541
1368,-111.9229656,33.4240465
1369,-111.9259041,33.4267763
1370,-111.9241972,33.4267921
1371,-111.9241892,33.425954
1372,-111.92399,33.4268463
1373,-111.9234614,33.4268514
1374,-111.9224936,33.4265998
1375,-111.92459,33.4222585
1376,-111.9241992,33.4230644
1377,-111.9228975,33.4230536
1378,-111.9242011,33.4226044
1379,-111.9245096,33.4222591
1380,-111.9242004,33.4227628
1381,-111.9245753,33.422756
1382,-111.9241997,33.4229241
1383,-111.9231128,33.4230554
1384,-111.9239287,33.4230605
1385,-111.9239274,33.4232082
1386,-111.9231128,33.4232081
1387,-111.9239262,33.4233522
1388,-111.9231128,33.4233522
1389,-111.9239249,33.4235109
1390,-111.9231127,33.423511
1391,-111.9311016,33.4193141
1392,-111.9317525,33.4193089
1393,-111.93174,33.4183562
1394,-111.9301011,33.4190439
1395,-111.9288681,33.4190594
1396,-111.9310811,33.4184092
1397,-111.931124,33.420288
1398,-111.9311076,33.4195899
1399,-111.9301214,33.4195998
1400,-111.9328931,33.4183363
1401,-111.934045,33.4188799
1402,-111.9329037,33.4188919
1403,-111.9366368,33.4186141
1404,-111.9354724,33.418672
1405,-111.93557,33.4187772
1406,-111.9366213,33.4187739
1407,-111.9350679,33.4186754
1408,-111.9348587,33.4202894
1409,-111.9348583,33.4207217
1410,-111.9350612,33.421033
1411,-111.9349014,33.4211486
1412,-111.9348909,33.4216688
1413,-111.9349858,33.4216676
1414,-111.9344007,33.4202766
1415,-111.9342915,33.4207044
1416,-111.9342885,33.4202734
1417,-111.9397189,33.4195681
1418,-111.9398663,33.4195688
1419,-111.9390751,33.4192473
1420,-111.9383083,33.419824
1421,-111.9390772,33.4194245
1422,-111.938304,33.4194347
1423,-111.9387908,33.4194283
1424,-111.9387913,33.4192479
1425,-111.9387912,33.4190679
1426,-111.9394839,33.4192463
1427,-111.9394786,33.4190668
1428,-111.9394773,33.4189278
1429,-111.9394772,33.4187928
1430,-111.939477,33.418561
1431,-111.939845,33.4184391
1432,-111.9387922,33.4183793
1433,-111.9383485,33.4183341
1434,-111.9333227,33.4210363
1435,-111.9328962,33.4208639
1436,-111.9329955,33.4210352
1437,-111.9333234,33.4211544
1438,-111.9329039,33.4228035
1439,-111.9330529,33.4228016
1440,-111.932582,33.4228106
1441,-111.9330086,33.422427
1442,-111.9332378,33.4221108
1443,-111.9326163,33.422418
1444,-111.9323718,33.4221198
1445,-111.9322127,33.4223304
1446,-111.9324864,33.4222608
1447,-111.9330663,33.4224788
1448,-111.933769,33.422824
1449,-111.9320755,33.4228402
1450,-111.9331432,33.4222466
1451,-111.9334275,33.4223107
1452,-111.9366584,33.4181178
1453,-111.936328,33.4182174
1454,-111.9357901,33.4182223
1455,-111.9353061,33.4183812
1456,-111.936336,33.4183784
1457,-111.938126,33.4177124
1458,-111.9381332,33.418061
1459,-111.9355283,33.4180399
1460,-111.9283645,33.4287643
1461,-111.9309566,33.4213065
1462,-111.9307608,33.421902
1463,-111.9307393,33.4202902
1464,-111.9316459,33.4202851
1465,-111.9313563,33.420664
1466,-111.9316996,33.4207468
1467,-111.9317273,33.4218424
1468,-111.9316969,33.4202848
1469,-111.9314237,33.4204489
1470,-111.9312517,33.4202873
1471,-111.9307662,33.422099
1472,-111.9306171,33.4230086
1473,-111.9307662,33.4223117
1474,-111.9310747,33.4224482
1475,-111.9315226,33.4221326
1476,-111.9315467,33.4226676
1477,-111.931883,33.4228407
1478,-111.9307662,33.4227012
1479,-111.9307662,33.4223632
1480,-111.9302913,33.4224597
1481,-111.9339909,33.4220122
1482,-111.9336984,33.4235486
1483,-111.9318676,33.4235693
1484,-111.9336882,33.4228243
1485,-111.9315787,33.4202855
1486,-111.9327235,33.4198255
1487,-111.9317504,33.4198274
1488,-111.9333581,33.4208603
1489,-111.9330416,33.4207394
1490,-111.9330243,33.4205976
1491,-111.9330443,33.4208357
1492,-111.9330416,33.4206118
1493,-111.9327266,33.4207708
1494,-111.9330148,33.4204596
1495,-111.933688,33.4202728
1496,-111.9336805,33.4207306
1497,-111.9337533,33.4207778
1498,-111.9339965,33.4207103
1499,-111.9342241,33.4207702
1500,-111.9333238,33.4212177
1501,-111.9334794,33.4212173
1502,-111.9331704,33.421823
1503,-111.9327332,33.42163
1504,-111.9328131,33.4216484
1505,-111.9326233,33.4218355
1506,-111.9326223,33.4214898
1507,-111.9327311,33.4214894
1508,-111.9326197,33.4210994
1509,-111.9327287,33.4210999
1510,-111.9272811,33.4189951
1511,-111.9272473,33.4192374
1512,-111.9280117,33.4194133
1513,-111.9273848,33.418902
1514,-111.9277505,33.4192271
1515,-111.9275655,33.4191863
1516,-111.9275495,33.4190817
1517,-111.9275995,33.4191186
1518,-111.9264609,33.4192515
1519,-111.9278695,33.4186296
1520,-111.9287292,33.4184932
1521,-111.9264753,33.4189004
1522,-111.927704,33.4185651
1523,-111.9289994,33.4244141
1524,-111.9283396,33.424776
1525,-111.9291392,33.4247172
1526,-111.9288182,33.4246078
1527,-111.9284725,33.424529
1528,-111.9309896,33.4234427
1529,-111.9309987,33.4240166
1530,-111.9309967,33.423822
1531,-111.93012,33.4247054
1532,-111.9319273,33.4243493
1533,-111.9298197,33.424155
1534,-111.9292269,33.4243584
1535,-111.9302656,33.4239882
1536,-111.9304974,33.4233134
1537,-111.9320023,33.4241728
1538,-111.9328132,33.4218355
1539,-111.9326232,33.4216304
1540,-111.9304942,33.4250767
1541,-111.9301032,33.4252669
1542,-111.9299741,33.425649
1543,-111.9310676,33.4267655
1544,-111.9299698,33.4259509
1545,-111.9302884,33.4256334
1546,-111.9299878,33.4255802
1547,-111.9293874,33.4249509
1548,-111.9300542,33.4247918
1549,-111.9293845,33.4247966
1550,-111.9299939,33.4245944
1551,-111.9293807,33.4245943
1552,-111.9296913,33.4256535
1553,-111.9302972,33.4266966
1554,-111.930531,33.4268561
1555,-111.9305266,33.4271411
1556,-111.9303644,33.4274764
1557,-111.9306277,33.4280897
1558,-111.9315381,33.4285413
1559,-111.9333055,33.4286435
1560,-111.9335544,33.4283512
1561,-111.9294348,33.4267135
1562,-111.9294738,33.426711
1563,-111.9294833,33.4271529
1564,-111.9306017,33.4270254
1565,-111.9294818,33.4270365
1566,-111.9294777,33.4268703
1567,-111.9300337,33.4265151
1568,-111.9294296,33.4265206
1569,-111.9298811,33.4263508
1570,-111.9294251,33.4263545
1571,-111.929786,33.4261743
1572,-111.9294204,33.4261784
1573,-111.929713,33.425994
1574,-111.9294155,33.4259987
1575,-111.9296738,33.4258202
1576,-111.9294108,33.4258239
1577,-111.9294063,33.4256552
1578,-111.9297477,33.4254648
1579,-111.9294012,33.4254655
1580,-111.9298377,33.4252789
1581,-111.9293963,33.4252821
1582,-111.929981,33.4250959
1583,-111.9293915,33.4251049
1584,-111.9304157,33.427319
1585,-111.929483,33.4273259
1586,-111.9294828,33.4274878
1587,-111.9305321,33.427646
1588,-111.9294825,33.4276521
1589,-111.930625,33.4278129
1590,-111.9294823,33.4278153
1591,-111.9293027,33.4279796
1592,-111.9294828,33.4279773
1593,-111.9306123,33.4285826
1594,-111.9306169,33.4283064
1595,-111.9294907,33.4283092
1596,-111.9306248,33.4281484
1597,-111.9294869,33.4281484
1598,-111.9306265,33.4279636
1599,-111.9294945,33.4284677
1600,-111.9307653,33.4286261
1601,-111.9321571,33.4286704
1602,-111.9309651,33.4283014
1603,-111.930966,33.4282344
1604,-111.9309698,33.4286888
1605,-111.9311592,33.4287591
1606,-111.9311532,33.4283348
1607,-111.9313612,33.4284464
1608,-111.9315459,33.4288972
1609,-111.9317594,33.4289706
1610,-111.9317563,33.4285868
1611,-111.9319574,33.4290307
1612,-111.9319517,33.4286276
1613,-111.9341663,33.4286358
1614,-111.9339524,33.4286377
1615,-111.9339555,33.4292252
1616,-111.9325761,33.4286843
1617,-111.9337602,33.4291744
1618,-111.933759,33.4286395
1619,-111.9335654,33.4291417
1620,-111.9335594,33.4286413
1621,-111.9333689,33.4291283
1622,-111.9333596,33.4286431
1623,-111.9331758,33.429126
1624,-111.9331658,33.4286514
1625,-111.9329761,33.4291291
1626,-111.9329697,33.4286623
1627,-111.9327733,33.4291323
1628,-111.932764,33.4286738
1629,-111.9337499,33.4281058
1630,-111.929282,33.4267143
1631,-111.9290505,33.4267156
1632,-111.9290505,33.4271728
1633,-111.928347,33.4271771
1634,-111.9290505,33.4268413
1635,-111.9283402,33.4268457
1636,-111.9290505,33.4270081
1637,-111.9283437,33.4270169
1638,-111.9290503,33.4266614
1639,-111.9283366,33.426668
1640,-111.9290496,33.4265163
1641,-111.9283335,33.4265207
1642,-111.9290488,33.4263451
1643,-111.9283301,33.4263516
1644,-111.9290528,33.4273278
1645,-111.9283515,33.4273337
1646,-111.9290551,33.4274844
1647,-111.928356,33.4274929
1648,-111.9290576,33.4276545
1649,-111.9283609,33.4276645
1650,-111.9290624,33.4279818
1651,-111.9283437,33.4279891
1652,-111.9290601,33.4278287
1653,-111.9283658,33.427836
1654,-111.9290672,33.4283141
1655,-111.9283797,33.4283199
1656,-111.9290651,33.4281698
1657,-111.9283757,33.42818
1658,-111.9331958,33.4280667
1659,-111.9331996,33.4275694
1660,-111.933604,33.4280626
1661,-111.9317423,33.4249818
1662,-111.9320962,33.4250148
1663,-111.93231,33.425009
1664,-111.9324491,33.4246304
1665,-111.9322023,33.4248219
1666,-111.9334311,33.4251294
1667,-111.9346837,33.4256687
1668,-111.9344876,33.4259501
1669,-111.933992,33.4260933
1670,-111.9307662,33.4221367
1671,-111.9291715,33.422149
1672,-111.9291211,33.42217
1673,-111.9289548,33.4221717
1674,-111.9288427,33.4221688
1675,-111.928542,33.4221181
1676,-111.9298394,33.4221438
1677,-111.9298439,33.4222858
1678,-111.9291529,33.4225115
1679,-111.9312733,33.4221339
1680,-111.931235,33.4222995
1681,-111.9335163,33.4220759
1682,-111.9323698,33.4220855
1683,-111.9332366,33.4220789
1684,-111.9348379,33.4220704
1685,-111.9348998,33.421863
1686,-111.9328052,33.4218754
1687,-111.9302037,33.4219077
1688,-111.9290369,33.4219174
1689,-111.9307601,33.4218506
1690,-111.9305021,33.4218536
1691,-111.9303232,33.4219067
1692,-111.9305063,33.4219047
1693,-111.9343717,33.4211579
1694,-111.9348954,33.421446
1695,-111.9346164,33.4214796
1696,-111.9345244,33.4215269
1697,-111.9344857,33.4215063
1698,-111.9349896,33.420954
1699,-111.9319958,33.4202831
1700,-111.932163,33.420454
1701,-111.9321634,33.4205255
1702,-111.9323282,33.4202813
1703,-111.9310682,33.4213452
1704,-111.9301721,33.421203
1705,-111.929607,33.421211
1706,-111.9292171,33.4212076
1707,-111.9290573,33.4212076
1708,-111.9290324,33.4203327
1709,-111.9290099,33.4201412
1710,-111.9289529,33.4190584
1711,-111.9289484,33.4185273
1712,-111.9287317,33.418545
1713,-111.9300841,33.4185103
1714,-111.9291088,33.4185067
1715,-111.9300804,33.418476
1716,-111.9310822,33.4184712
1717,-111.9310833,33.4185209
1718,-111.9316699,33.4184573
1719,-111.9316696,33.4182551
1720,-111.9313979,33.4182575
1721,-111.9310789,33.4182599
1722,-111.9310928,33.4189303
1723,-111.9314008,33.418464
1724,-111.9312382,33.4187101
1725,-111.931169,33.4184692
1726,-111.9327228,33.4182492
1727,-111.933827,33.418222
1728,-111.9288,33.4219236
1729,-111.9287155,33.4209343
1730,-111.9289538,33.4206435
1731,-111.9287121,33.4206435
1732,-111.9279185,33.4186136
1733,-111.9267177,33.4192529
1734,-111.9304836,33.4185146
1735,-111.9300928,33.4187816
1736,-111.9365632,33.4218478
1737,-111.9358459,33.421859
1738,-111.9356504,33.4218576
1739,-111.9349689,33.4218603
1740,-111.9366427,33.4210647
1741,-111.937493,33.4202257
1742,-111.9366316,33.4201348
1743,-111.9366373,33.4206051
1744,-111.9370517,33.4206019
1745,-111.9337435,33.4173789
1746,-111.9334719,33.4178073
1747,-111.9335246,33.4181013
1748,-111.9336178,33.4182272
1749,-111.9334098,33.4182323
1750,-111.9333834,33.4182839
1751,-111.9338279,33.4182646
1752,-111.9334577,33.4173564
1753,-111.9334596,33.4174161
1754,-111.9336993,33.4174166
1755,-111.9316692,33.4183
1756,-111.9333095,33.4184198
1757,-111.9333084,33.4183327
1758,-111.9333084,33.4182846
1759,-111.9341649,33.4184608
1760,-111.9328948,33.418423
1761,-111.9327235,33.4184256
1762,-111.931741,33.4184311
1763,-111.935055,33.4172232
1764,-111.9348515,33.4170808
1765,-111.9348616,33.4165621
1766,-111.9350492,33.41656
1767,-111.9343497,33.4170935
1768,-111.9338786,33.4172296
1769,-111.9341392,33.4164399
1770,-111.9341519,33.4161744
1771,-111.9340069,33.4161789
1772,-111.9350458,33.4161689
1773,-111.9348487,33.4161706
1774,-111.9348472,33.4161125
1775,-111.9326791,33.4166993
1776,-111.933165,33.4162271
1777,-111.9330328,33.4160854
1778,-111.933521,33.4162712
1779,-111.9338217,33.4162512
1780,-111.9339371,33.4162431
1781,-111.9302774,33.4159081
1782,-111.9300598,33.4161634
1783,-111.9300424,33.4167302
1784,-111.9294895,33.4166848
1785,-111.9295418,33.4166375
1786,-111.9300811,33.4174763
1787,-111.9289789,33.4174485
1788,-111.9289648,33.4183478
1789,-111.928853,33.4183465
1790,-111.9287199,33.418336
1791,-111.9300186,33.4183439
1792,-111.9295968,33.4183454
1793,-111.929866,33.4181223
1794,-111.9298616,33.417472
1795,-111.9301822,33.4182926
1796,-111.9296285,33.4182986
1797,-111.9289635,33.4183043
1798,-111.9292869,33.4183466
1799,-111.929253,33.4183018
1800,-111.9291824,33.4182071
1801,-111.9289655,33.418286
1802,-111.9299534,33.4182951
1803,-111.9296908,33.4182066
1804,-111.9292282,33.4180934
1805,-111.9297093,33.4181844
1806,-111.929665,33.4180943
1807,-111.9312483,33.41748
1808,-111.9302426,33.4174938
1809,-111.9300747,33.4181245
1810,-111.9326882,33.4173172
1811,-111.9325941,33.417318
1812,-111.9334642,33.4202742
1813,-111.9335124,33.4197052
1814,-111.9341587,33.4197051
1815,-111.9327235,33.4194614
1816,-111.9327278,33.4209511
1817,-111.9335806,33.4211883
1818,-111.9326117,33.4208427
1819,-111.9339088,33.4170152
1820,-111.9337382,33.416818
1821,-111.9339805,33.4167362
1822,-111.93375,33.4167927
1823,-111.933742,33.4169311
1824,-111.9328281,33.4173174
1825,-111.9327907,33.4173171
1826,-111.9340547,33.4169436
1827,-111.9362338,33.4243617
1828,-111.9362293,33.4237857
1829,-111.9366703,33.423784
1830,-111.9353903,33.423789
1831,-111.9364635,33.4237848
1832,-111.9364619,33.4242097
1833,-111.9355078,33.424366
1834,-111.9355056,33.4241499
1835,-111.9382169,33.4231912
1836,-111.9305609,33.4230602
1837,-111.9315294,33.4239362
1838,-111.9309938,33.4235616
1839,-111.9303321,33.4240507
1840,-111.9291505,33.4248141
1841,-111.9291492,33.4249027
1842,-111.9292575,33.4248952
1843,-111.9293466,33.4248888
1844,-111.9293363,33.4243277
1845,-111.9283383,33.4248574
1846,-111.9283366,33.4245364
1847,-111.9291647,33.4285766
1848,-111.9291163,33.4286044
1849,-111.9294766,33.4285753
1850,-111.9291226,33.424385
1851,-111.939719,33.4273828
1852,-111.9395217,33.426593
1853,-111.9394953,33.4271462
1854,-111.9387635,33.427076
1855,-111.9395312,33.4280618
1856,-111.939607,33.4281463
1857,-111.9397371,33.428148
1858,-111.9397309,33.4276066
1859,-111.9395127,33.4276067
1860,-111.9397392,33.4283359
1861,-111.9390244,33.4274963
